date,year,week,month,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2010-09-20,2010,38,9,10,3916,263,-0.863142128049912,0.823070687402949,0
2010-09-21,2010,38,9,10,3917,264,-0.871706318709322,0.812564910548049,0
2010-09-22,2010,38,9,10,3918,265,-0.880012203973536,0.802504107219685,1
2010-09-23,2010,38,9,10,3919,266,-0.888057322629493,0.792877945602568,2
2010-09-24,2010,38,9,10,3920,267,-0.895839290734909,0.783676527612497,2
2010-09-25,2010,38,9,10,3921,268,-0.903355802324684,0.774890381013064,3
2010-09-26,2010,38,9,10,3922,269,-0.910604630094216,0.766510451704193,2
2010-09-27,2010,39,9,10,3923,270,-0.917583626059393,0.758528096198087,2
2010-09-28,2010,39,9,10,3924,271,-0.924290722193093,0.750935074296851,2
2010-09-29,2010,39,9,10,3925,272,-0.930723931037979,0.743723541984831,2
2010-09-30,2010,39,9,10,3926,273,-0.936881346295431,0.736886044547538,4
2010-10-01,2010,39,10,10,3927,274,-0.942761143390421,0.730415509928015,2
2010-10-02,2010,39,10,10,3928,275,-0.948361580012172,0.724305242330422,2
2010-10-03,2010,39,10,10,3929,276,-0.953680996630445,0.718548916079793,1
2010-10-04,2010,40,10,10,3930,277,-0.958717816987296,0.713140569745976,2
2010-10-05,2010,40,10,10,3931,278,-0.963470548564149,0.708074600539052,1
2010-10-06,2010,40,10,10,3932,279,-0.967937783024064,0.703345758982733,4
2010-10-07,2010,40,10,10,3933,280,-0.972118196629061,0.698949143871632,4
2010-10-08,2010,40,10,10,3934,281,-0.976010550632368,0.694880197517634,2
2010-10-09,2010,40,10,10,3935,282,-0.97961369164549,0.691134701290056,1
2010-10-10,2010,40,10,10,3936,283,-0.982926551979982,0.687708771453757,1
2010-10-11,2010,41,10,10,3937,284,-0.98594814996383,0.684598855308891,0
2010-10-12,2010,41,10,10,3938,285,-0.98867759023234,0.681801727635543,0
2010-10-13,2010,41,10,10,3939,286,-0.991114063993455,0.679314487446124,0
2010-10-14,2010,41,10,10,3940,287,-0.993256849267414,0.677134555048003,0
2010-10-15,2010,41,10,10,3941,288,-0.995105311100697,0.675259669418543,0
2010-10-16,2010,41,10,10,3942,289,-0.99665890175417,0.673687885894397,1
2010-10-17,2010,41,10,10,3943,290,-0.997917160865392,0.672417574176643,1
2010-10-18,2010,42,10,10,3944,291,-0.998879715585034,0.671447416653067,1
2010-10-19,2010,42,10,10,3945,292,-0.999546280687357,0.670776407038682,1
2010-10-20,2010,42,10,10,3946,293,-0.999916658654738,0.670403849335329,1
2010-10-21,2010,42,10,10,3947,294,-0.99999073973619,0.670329357111001,1
2010-10-22,2010,42,10,10,3948,295,-0.999768501979891,0.670552853099326,0
2010-10-23,2010,42,10,10,3949,296,-0.999250011239683,0.67107456911945,0
2010-10-24,2010,42,10,10,3950,297,-0.998435421155564,0.671895046316374,0
2010-10-25,2010,43,10,10,3951,298,-0.997324973108156,0.673015135721592,1
2010-10-26,2010,43,10,10,3952,299,-0.995918996147179,0.674435999133692,2
2010-10-27,2010,43,10,10,3953,300,-0.994217906893952,0.676159110318397,2
2010-10-28,2010,43,10,10,3954,301,-0.992222209417932,0.678186256527277,1
2010-10-29,2010,43,10,10,3955,302,-0.989932495087353,0.680519540334191,1
2010-10-30,2010,43,10,10,3956,303,-0.987349442393986,0.683161381788254,3
2010-10-31,2010,43,10,10,3957,304,-0.984473816752092,0.686114520881884,2
2010-11-01,2010,44,11,10,3958,305,-0.981306470271609,0.689382020332216,1
2010-11-02,2010,44,11,10,3959,306,-0.977848341505657,0.692967268673885,1
2010-11-03,2010,44,11,10,3960,307,-0.974100455172421,0.696873983660835,0
2010-11-04,2010,44,11,10,3961,308,-0.970063921851507,0.701106215974515,0
2010-11-05,2010,44,11,10,3962,309,-0.965739937654855,0.705668353235373,1
2010-11-06,2010,44,11,10,3963,310,-0.961129783872301,0.710565124314215,1
2010-11-07,2010,44,11,10,3964,311,-0.956234826591906,0.715801603939489,0
2010-11-08,2010,45,11,10,3965,312,-0.951056516295154,0.721383217596088,0
2010-11-09,2010,45,11,10,3966,313,-0.945596387427143,0.727315746710702,1
2010-11-10,2010,45,11,10,3967,314,-0.939856057941895,0.733605334118189,2
2010-11-11,2010,45,11,10,3968,315,-0.933837228822925,0.740258489802751,2
2010-11-12,2010,45,11,10,3969,316,-0.927541683579197,0.747282096907051,2
2010-11-13,2010,45,11,10,3970,317,-0.920971287716635,0.754683418001588,1
2010-11-14,2010,45,11,10,3971,318,-0.914127988185334,0.762470101605898,0
2010-11-15,2010,46,11,10,3972,319,-0.907013812802636,0.770650188952193,2
2010-11-16,2010,46,11,10,3973,320,-0.899630869652243,0.779232120981152,2
2010-11-17,2010,46,11,10,3974,321,-0.891981346459549,0.788224745558488,2
2010-11-18,2010,46,11,10,3975,322,-0.884067509943364,0.797637324899874,2
2010-11-19,2010,46,11,10,3976,323,-0.875891705144243,0.807479543190561,2
2010-11-20,2010,46,11,10,3977,324,-0.867456354729597,0.817761514384791,1
2010-11-21,2010,46,11,10,3978,325,-0.858763958275803,0.828493790168726,2
2010-11-22,2010,47,11,10,3979,326,-0.849817091527528,0.83968736806918,1
2010-11-23,2010,47,11,10,3980,327,-0.840618405634478,0.851353699688887,1
2010-11-24,2010,47,11,10,3981,328,-0.831170626365808,0.863504699047404,3
2010-11-25,2010,47,11,10,3982,329,-0.821476553302415,0.876152751005001,3
2010-11-26,2010,47,11,10,3983,330,-0.811539059007361,0.889310719745058,3
2010-11-27,2010,47,11,10,3984,331,-0.801361088174677,0.902991957288549,2
2010-11-28,2010,47,11,10,3985,332,-0.790945656756778,0.917210312012115,1
2010-11-29,2010,48,11,10,3986,333,-0.780295851070776,0.931980137139099,3
2010-11-30,2010,48,11,10,3987,334,-0.769414826883938,0.947316299170632,2
2010-12-01,2010,48,12,10,3988,335,-0.758305808478563,0.963234186221479,4
2010-12-02,2010,48,12,10,3989,336,-0.746972087696555,0.979749716222864,5
2010-12-03,2010,48,12,10,3990,337,-0.735417022963986,0.996879344951909,4
2010-12-04,2010,48,12,10,3991,338,-0.723644038295912,1.01464007384458,3
2010-12-05,2010,48,12,10,3992,339,-0.711656622281775,1.03304945754627,2
2010-12-06,2010,49,12,10,3993,340,-0.699458327051647,1.05212561115111,1
2010-12-07,2010,49,12,10,3994,341,-0.687052767223667,1.07188721707828,2
2010-12-08,2010,49,12,10,3995,342,-0.674443618832946,1.09235353153024,1
2010-12-09,2010,49,12,10,3996,343,-0.661634618242279,1.11354439047467,2
2010-12-10,2010,49,12,10,3997,344,-0.648629561034982,1.13548021508871,1
2010-12-11,2010,49,12,10,3998,345,-0.635432300890178,1.15818201660049,1
2010-12-12,2010,49,12,10,3999,346,-0.622046748440868,1.18167140045966,1
2010-12-13,2010,50,12,10,4000,347,-0.608476870115126,1.20597056976502,3
2010-12-14,2010,50,12,10,4001,348,-0.594726686960764,1.23110232787371,2
2010-12-15,2010,50,12,10,4002,349,-0.580800273453801,1.257090080113,3
2010-12-16,2010,50,12,10,4003,350,-0.566701756291118,1.28395783451185,3
2010-12-17,2010,50,12,10,4004,351,-0.55243531316762,1.31173020146577,1
2010-12-18,2010,50,12,10,4005,352,-0.538005171538299,1.34043239224517,1
2010-12-19,2010,50,12,10,4006,353,-0.52341560736555,1.37009021625325,1
2010-12-20,2010,51,12,10,4007,354,-0.508670943852104,1.40073007693628,1
2010-12-21,2010,51,12,10,4008,355,-0.493775550159977,1.4323789662455,3
2010-12-22,2010,51,12,10,4009,356,-0.478733840115788,1.4650644575464,4
2010-12-23,2010,51,12,10,4010,357,-0.463550270902851,1.4988146968677,4
2010-12-24,2010,51,12,10,4011,358,-0.448229341740411,1.53365839237966,2
2010-12-25,2010,51,12,10,4012,359,-0.432775592550432,1.56962480198768,2
2010-12-26,2010,51,12,10,4013,360,-0.417193602612317,1.60674371892489,3
2010-12-27,2010,52,12,10,4014,361,-0.401487989205974,1.64504545522475,1
2010-12-28,2010,52,12,10,4015,362,-0.385663406243607,1.68456082295232,2
2010-12-29,2010,52,12,10,4016,363,-0.369724542890673,1.72532111307094,4
2010-12-30,2010,52,12,10,4017,364,-0.353676122176372,1.7673580718197,4
2010-12-31,2010,52,12,10,4018,365,-0.337522899594114,1.81070387447549,5
2011-01-01,2010,52,1,10,4019,1,-0.321269661692364,1.85539109637315,6
2011-01-02,2010,52,1,10,4020,2,-0.304921224656289,1.90145268105656,5
2011-01-03,2011,1,1,11,4021,3,-0.288482432880609,2.15389181148637,5
2011-01-04,2011,1,1,11,4022,4,-0.271958157534106,2.20794620336243,4
2011-01-05,2011,1,1,11,4023,5,-0.255353295116187,2.26363076488605,4
2011-01-06,2011,1,1,11,4024,6,-0.23867276600595,2.3209831117663,4
2011-01-07,2011,1,1,11,4025,7,-0.221921513004166,2.38004103824248,3
2011-01-08,2011,1,1,11,4026,8,-0.205104499868619,2.4408424599812,3
2011-01-09,2011,1,1,11,4027,9,-0.188226709843244,2.50342535286965,2
2011-01-10,2011,2,1,11,4028,10,-0.171293144181478,2.5678276875887,4
2011-01-11,2011,2,1,11,4029,11,-0.154308820664281,2.63408735985634,4
2011-01-12,2011,2,1,11,4030,12,-0.137278772113265,2.70224211624017,4
2011-01-13,2011,2,1,11,4031,13,-0.120208044899353,2.77232947544714,5
2011-01-14,2011,2,1,11,4032,14,-0.103101697447435,2.84438664500909,3
2011-01-15,2011,2,1,11,4033,15,-0.0859647987374465,2.91845043329436,3
2011-01-16,2011,2,1,11,4034,16,-0.0688024268023199,2.99455715678899,4
2011-01-17,2011,3,1,11,4035,17,-0.0516196672232538,3.07274254260509,5
2011-01-18,2011,3,1,11,4036,18,-0.0344216116227457,3.1530416261901,6
2011-01-19,2011,3,1,11,4037,19,-0.0172133561558347,3.23548864422725,3
2011-01-20,2011,3,1,11,4038,20,0,3.32011692273655,4
2011-01-21,2011,3,1,11,4039,21,0.0172133561558347,3.40695876040521,4
2011-01-22,2011,3,1,11,4040,22,0.0344216116227457,3.49604530719792,8
2011-01-23,2011,3,1,11,4041,23,0.0516196672232538,3.58740643832011,8
2011-01-24,2011,4,1,11,4042,24,0.0688024268023199,3.68107062363156,6
2011-01-25,2011,4,1,11,4043,25,0.0859647987374465,3.77706479263332,5
2011-01-26,2011,4,1,11,4044,26,0.103101697447435,3.87541419517753,5
2011-01-27,2011,4,1,11,4045,27,0.120208044899353,3.97614225807837,3
2011-01-28,2011,4,1,11,4046,28,0.137278772113265,4.07927043783145,4
2011-01-29,2011,4,1,11,4047,29,0.154308820664281,4.18481806967966,9
2011-01-30,2011,4,1,11,4048,30,0.171293144181478,4.29280221329525,8
2011-01-31,2011,5,1,11,4049,31,0.188226709843244,4.40323749538043,6
2011-02-01,2011,5,2,11,4050,32,0.205104499868619,4.51613594952233,10
2011-02-02,2011,5,2,11,4051,33,0.221921513004166,4.63150685367239,12
2011-02-03,2011,5,2,11,4052,34,0.23867276600595,4.74935656565498,9
2011-02-04,2011,5,2,11,4053,35,0.255353295116187,4.86968835714535,14
2011-02-05,2011,5,2,11,4054,36,0.271958157534106,4.99250224659218,13
2011-02-06,2011,5,2,11,4055,37,0.288482432880609,5.11779483159588,11
2011-02-07,2011,6,2,11,4056,38,0.304921224656289,5.24555912128851,6
2011-02-08,2011,6,2,11,4057,39,0.321269661692364,5.37578436929652,8
2011-02-09,2011,6,2,11,4058,40,0.337522899594113,5.50845590790154,14
2011-02-10,2011,6,2,11,4059,41,0.353676122176372,5.64355498404755,7
2011-02-11,2011,6,2,11,4060,42,0.369724542890673,5.78105859787539,8
2011-02-12,2011,6,2,11,4061,43,0.385663406243607,5.92093934449587,6
2011-02-13,2011,6,2,11,4062,44,0.401487989205973,6.06316525974173,8
2011-02-14,2011,7,2,11,4063,45,0.417193602612317,6.20769967066603,11
2011-02-15,2011,7,2,11,4064,46,0.432775592550431,6.35450105157871,7
2011-02-16,2011,7,2,11,4065,47,0.448229341740411,6.50352288643531,11
2011-02-17,2011,7,2,11,4066,48,0.463550270902851,6.65471353841091,11
2011-02-18,2011,7,2,11,4067,49,0.478733840115789,6.80801612750807,11
2011-02-19,2011,7,2,11,4068,50,0.493775550159977,6.9633684170598,14
2011-02-20,2011,7,2,11,4069,51,0.508670943852104,7.1207027099972,10
2011-02-21,2011,8,2,11,4070,52,0.52341560736555,7.27994575575533,9
2011-02-22,2011,8,2,11,4071,53,0.5380051715383,7.44101866869121,13
2011-02-23,2011,8,2,11,4072,54,0.55243531316762,7.60383685888247,18
2011-02-24,2011,8,2,11,4073,55,0.566701756291118,7.76830997616588,17
2011-02-25,2011,8,2,11,4074,56,0.580800273453801,7.93434186825983,12
2011-02-26,2011,8,2,11,4075,57,0.594726686960763,8.10183055379449,18
2011-02-27,2011,8,2,11,4076,58,0.608476870115126,8.2706682110478,16
2011-02-28,2011,9,2,11,4077,59,0.622046748440868,8.44074118315367,16
2011-03-01,2011,9,3,11,4078,60,0.635432300890177,8.61193000051157,14
2011-03-02,2011,9,3,11,4079,61,0.648629561034981,8.78410942108357,15
2011-03-03,2011,9,3,11,4080,62,0.661634618242278,8.95714848921563,14
2011-03-04,2011,9,3,11,4081,63,0.674443618832946,9.13091061356505,16
2011-03-05,2011,9,3,11,4082,64,0.687052767223667,9.3052536646552,15
2011-03-06,2011,9,3,11,4083,65,0.699458327051647,9.48003009251169,17
2011-03-07,2011,10,3,11,4084,66,0.711656622281775,9.65508706476235,18
2011-03-08,2011,10,3,11,4085,67,0.723644038295912,9.83026662550538,20
2011-03-09,2011,10,3,11,4086,68,0.735417022963986,10.0054058751673,23
2011-03-10,2011,10,3,11,4087,69,0.746972087696555,10.1803371714842,21
2011-03-11,2011,10,3,11,4088,70,0.758305808478562,10.3548883516488,19
2011-03-12,2011,10,3,11,4089,71,0.769414826883938,10.5288829755669,21
2011-03-13,2011,10,3,11,4090,72,0.780295851070776,10.7021405900693,18
2011-03-14,2011,11,3,11,4091,73,0.790945656756777,10.8744770138203,20
2011-03-15,2011,11,3,11,4092,74,0.801361088174677,11.0457046425581,21
2011-03-16,2011,11,3,11,4093,75,0.811539059007361,11.215632774194,24
2011-03-17,2011,11,3,11,4094,76,0.821476553302414,11.3840679531894,19
2011-03-18,2011,11,3,11,4095,77,0.831170626365808,11.5508143335155,20
2011-03-19,2011,11,3,11,4096,78,0.840618405634478,11.7156740593946,22
2011-03-20,2011,11,3,11,4097,79,0.849817091527528,11.878447662908,24
2011-03-21,2011,12,3,11,4098,80,0.858763958275803,12.0389344774491,24
2011-03-22,2011,12,3,11,4099,81,0.867456354729597,12.1969330658932,19
2011-03-23,2011,12,3,11,4100,82,0.875891705144243,12.3522416622521,17
2011-03-24,2011,12,3,11,4101,83,0.884067509943364,12.5046586254809,23
2011-03-25,2011,12,3,11,4102,84,0.891981346459549,12.65398290401,25
2011-03-26,2011,12,3,11,4103,85,0.899630869652243,12.800014509484,29
2011-03-27,2011,12,3,11,4104,86,0.907013812802636,12.9425549981062,32
2011-03-28,2011,13,3,11,4105,87,0.914127988185334,13.0814079579085,28
2011-03-29,2011,13,3,11,4106,88,0.920971287716635,13.2163795001969,29
2011-03-30,2011,13,3,11,4107,89,0.927541683579197,13.3472787533612,34
2011-03-31,2011,13,3,11,4108,90,0.933837228822925,13.4739183571842,28
2011-04-01,2011,13,4,11,4109,91,0.939856057941895,13.5961149557397,27
2011-04-02,2011,13,4,11,4110,92,0.945596387427143,13.7136896869388,26
2011-04-03,2011,13,4,11,4111,93,0.951056516295153,13.8264686667543,25
2011-04-04,2011,14,4,11,4112,94,0.956234826591906,13.9342834661459,18
2011-04-05,2011,14,4,11,4113,95,0.961129783872301,14.0369715787009,15
2011-04-06,2011,14,4,11,4114,96,0.965739937654855,14.1343768770198,23
2011-04-07,2011,14,4,11,4115,97,0.970063921851507,14.2263500558912,21
2011-04-08,2011,14,4,11,4116,98,0.97410045517242,14.3127490603367,25
2011-04-09,2011,14,4,11,4117,99,0.977848341505657,14.3934394966476,26
2011-04-10,2011,14,4,11,4118,100,0.981306470271609,14.4682950245905,30
2011-04-11,2011,15,4,11,4119,101,0.984473816752092,14.5371977290243,35
2011-04-12,2011,15,4,11,4120,102,0.987349442393986,14.6000384692503,29
2011-04-13,2011,15,4,11,4121,103,0.989932495087353,14.6567172045002,28
2011-04-14,2011,15,4,11,4122,104,0.992222209417932,14.7071432940687,36
2011-04-15,2011,15,4,11,4123,105,0.994217906893952,14.7512357707019,36
2011-04-16,2011,15,4,11,4124,106,0.995918996147179,14.7889235859688,28
2011-04-17,2011,15,4,11,4125,107,0.997324973108156,14.8201458264689,32
2011-04-18,2011,16,4,11,4126,108,0.998435421155564,14.8448518998579,31
2011-04-19,2011,16,4,11,4127,109,0.999250011239683,14.8630016898157,31
2011-04-20,2011,16,4,11,4128,110,0.999768501979891,14.8745656792207,34
2011-04-21,2011,16,4,11,4129,111,0.99999073973619,14.8795250409465,24
2011-04-22,2011,16,4,11,4130,112,0.999916658654738,14.8778716958496,24
2011-04-23,2011,16,4,11,4131,113,0.999546280687357,14.86960833767,29
2011-04-24,2011,16,4,11,4132,114,0.998879715585034,14.8547484247278,30
2011-04-25,2011,17,4,11,4133,115,0.997917160865392,14.8333161384544,30
2011-04-26,2011,17,4,11,4134,116,0.99665890175417,14.8053463089556,27
2011-04-27,2011,17,4,11,4135,117,0.995105311100698,14.7708843079631,30
2011-04-28,2011,17,4,11,4136,118,0.993256849267414,14.7299859096803,32
2011-04-29,2011,17,4,11,4137,119,0.991114063993455,14.6827171201847,40
2011-04-30,2011,17,4,11,4138,120,0.988677590232341,14.629153976193,37
2011-05-01,2011,17,5,11,4139,121,0.98594814996383,14.5693823141354,31
2011-05-02,2011,18,5,11,4140,122,0.982926551979982,14.5034975106253,23
2011-05-03,2011,18,5,11,4141,123,0.97961369164549,14.4316041955311,25
2011-05-04,2011,18,5,11,4142,124,0.976010550632368,14.3538159389865,23
2011-05-05,2011,18,5,11,4143,125,0.972118196629061,14.2702549137775,27
2011-05-06,2011,18,5,11,4144,126,0.967937783024064,14.1810515346544,20
2011-05-07,2011,18,5,11,4145,127,0.963470548564149,14.0863440762053,28
2011-05-08,2011,18,5,11,4146,128,0.958717816987296,13.9862782710112,22
2011-05-09,2011,19,5,11,4147,129,0.953680996630446,13.8810068898735,23
2011-05-10,2011,19,5,11,4148,130,0.948361580012172,13.7706893059661,27
2011-05-11,2011,19,5,11,4149,131,0.942761143390421,13.6554910448133,36
2011-05-12,2011,19,5,11,4150,132,0.936881346295431,13.5355833220306,30
2011-05-13,2011,19,5,11,4151,133,0.930723931037979,13.4111425707944,29
2011-05-14,2011,19,5,11,4152,134,0.924290722193093,13.2823499610192,30
2011-05-15,2011,19,5,11,4153,135,0.917583626059394,13.1493909122254,29
2011-05-16,2011,20,5,11,4154,136,0.910604630094216,13.0124546020723,23
2011-05-17,2011,20,5,11,4155,137,0.903355802324685,12.8717334725137,31
2011-05-18,2011,20,5,11,4156,138,0.895839290734909,12.7274227355022,30
2011-05-19,2011,20,5,11,4157,139,0.888057322629493,12.5797198801319,27
2011-05-20,2011,20,5,11,4158,140,0.880012203973536,12.4288241830572,28
2011-05-21,2011,20,5,11,4159,141,0.871706318709322,12.2749362239719,30
2011-05-22,2011,20,5,11,4160,142,0.863142128049912,12.1182574078618,26
2011-05-23,2011,21,5,11,4161,143,0.854322169749827,11.9589894956743,25
2011-05-24,2011,21,5,11,4162,144,0.845249057353063,11.7973341449644,24
2011-05-25,2011,21,5,11,4163,145,0.835925479418637,11.6334924619917,23
2011-05-26,2011,21,5,11,4164,146,0.82635419872391,11.4676645666482,21
2011-05-27,2011,21,5,11,4165,147,0.816538051445916,11.3000491714985,27
2011-05-28,2011,21,5,11,4166,148,0.806479946320945,11.1308431761155,27
2011-05-29,2011,21,5,11,4167,149,0.796182863782616,10.9602412777842,24
2011-05-30,2011,22,5,11,4168,150,0.785649855078715,10.7884355995444,26
2011-05-31,2011,22,5,11,4169,151,0.774884041367041,10.6156153364285,23
2011-06-01,2011,22,6,11,4170,152,0.763888612790543,10.4419664206438,24
2011-06-02,2011,22,6,11,4171,153,0.752666827532008,10.267671206337,18
2011-06-03,2011,22,6,11,4172,154,0.741222010848596,10.0929081744669,17
2011-06-04,2011,22,6,11,4173,155,0.729557554086488,9.91785165820611,21
2011-06-05,2011,22,6,11,4174,156,0.717676913675962,9.74267158918026,17
2011-06-06,2011,23,6,11,4175,157,0.705583610107178,9.56753326475368,23
2011-06-07,2011,23,6,11,4176,158,0.693281226886978,9.39259713646441,19
2011-06-08,2011,23,6,11,4177,159,0.680773409477016,9.21801861961563,18
2011-06-09,2011,23,6,11,4178,160,0.668063864213534,9.04394792393492,16
2011-06-10,2011,23,6,11,4179,161,0.655156357209085,8.87052990512326,13
2011-06-11,2011,23,6,11,4180,162,0.642054713236564,8.69790393702989,16
2011-06-12,2011,23,6,11,4181,163,0.628762814595834,8.52620380410936,15
2011-06-13,2011,24,6,11,4182,164,0.615284599963328,8.35555761374151,19
2011-06-14,2011,24,6,11,4183,165,0.601624063224923,8.18608772792616,19
2011-06-15,2011,24,6,11,4184,166,0.587785252292473,8.01791071380023,15
2011-06-16,2011,24,6,11,4185,167,0.573772267904325,7.8511373123673,20
2011-06-17,2011,24,6,11,4186,168,0.559589262410177,7.68587242477728,21
2011-06-18,2011,24,6,11,4187,169,0.545240438540651,7.52221511544792,22
2011-06-19,2011,24,6,11,4188,170,0.530730048161933,7.36025863127963,16
2011-06-20,2011,25,6,11,4189,171,0.516062391015853,7.2000904361807,17
2011-06-21,2011,25,6,11,4190,172,0.501241813445776,7.04179226009116,18
2011-06-22,2011,25,6,11,4191,173,0.48627270710869,6.88544016167073,14
2011-06-23,2011,25,6,11,4192,174,0.471159507673864,6.73110460379862,12
2011-06-24,2011,25,6,11,4193,175,0.455906693508459,6.57885054102063,19
2011-06-25,2011,25,6,11,4194,176,0.440518784350495,6.42873751807168,13
2011-06-26,2011,25,6,11,4195,177,0.425000339969554,6.2808197785996,16
2011-06-27,2011,26,6,11,4196,178,0.409355958815621,6.13514638321787,14
2011-06-28,2011,26,6,11,4197,179,0.393590276656467,5.99176133602171,13
2011-06-29,2011,26,6,11,4198,180,0.377707965203965,5.85070371871187,13
2011-06-30,2011,26,6,11,4199,181,0.361713730729768,5.71200783148506,9
2011-07-01,2011,26,7,11,4200,182,0.345612312670734,5.57570333986686,14
