date,year,week,month,fylke,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2010-09-24,2010,38,9,10,10,19986,267,-0.895839290734909,1,2
2010-09-25,2010,38,9,10,10,19987,268,-0.903355802324684,1,2
2010-09-26,2010,38,9,10,10,19988,269,-0.910604630094216,1,2
2010-09-27,2010,39,9,10,10,19989,270,-0.917583626059393,1,1
2010-09-28,2010,39,9,10,10,19990,271,-0.924290722193093,1,3
2010-09-29,2010,39,9,10,10,19991,272,-0.930723931037979,1,3
2010-09-30,2010,39,9,10,10,19992,273,-0.936881346295431,1,2
2010-10-01,2010,39,10,10,10,19993,274,-0.942761143390421,1,4
2010-10-02,2010,39,10,10,10,19994,275,-0.948361580012172,1,4
2010-10-03,2010,39,10,10,10,19995,276,-0.953680996630445,1,3
2010-10-04,2010,40,10,10,10,19996,277,-0.958717816987296,1,3
2010-10-05,2010,40,10,10,10,19997,278,-0.963470548564149,1,3
2010-10-06,2010,40,10,10,10,19998,279,-0.967937783024064,1,4
2010-10-07,2010,40,10,10,10,19999,280,-0.972118196629061,1,3
2010-10-08,2010,40,10,10,10,20000,281,-0.976010550632368,1,3
2010-10-09,2010,40,10,10,10,20001,282,-0.97961369164549,1,3
2010-10-10,2010,40,10,10,10,20002,283,-0.982926551979982,1,5
2010-10-11,2010,41,10,10,10,20003,284,-0.98594814996383,1,3
2010-10-12,2010,41,10,10,10,20004,285,-0.98867759023234,1,3
2010-10-13,2010,41,10,10,10,20005,286,-0.991114063993455,1,3
2010-10-14,2010,41,10,10,10,20006,287,-0.993256849267414,1,3
2010-10-15,2010,41,10,10,10,20007,288,-0.995105311100697,1,3
2010-10-16,2010,41,10,10,10,20008,289,-0.99665890175417,1,3
2010-10-17,2010,41,10,10,10,20009,290,-0.997917160865392,1,2
2010-10-18,2010,42,10,10,10,20010,291,-0.998879715585034,1,3
2010-10-19,2010,42,10,10,10,20011,292,-0.999546280687357,1,2
2010-10-20,2010,42,10,10,10,20012,293,-0.999916658654738,1,3
2010-10-21,2010,42,10,10,10,20013,294,-0.99999073973619,1,5
2010-10-22,2010,42,10,10,10,20014,295,-0.999768501979891,1,3
2010-10-23,2010,42,10,10,10,20015,296,-0.999250011239683,1,3
2010-10-24,2010,42,10,10,10,20016,297,-0.998435421155564,1,7
2010-10-25,2010,43,10,10,10,20017,298,-0.997324973108156,1,4
2010-10-26,2010,43,10,10,10,20018,299,-0.995918996147179,1,3
2010-10-27,2010,43,10,10,10,20019,300,-0.994217906893952,1,3
2010-10-28,2010,43,10,10,10,20020,301,-0.992222209417932,1,2
2010-10-29,2010,43,10,10,10,20021,302,-0.989932495087353,1,5
2010-10-30,2010,43,10,10,10,20022,303,-0.987349442393986,1,6
2010-10-31,2010,43,10,10,10,20023,304,-0.984473816752092,1,4
2010-11-01,2010,44,11,10,10,20024,305,-0.981306470271609,1,3
2010-11-02,2010,44,11,10,10,20025,306,-0.977848341505657,1,3
2010-11-03,2010,44,11,10,10,20026,307,-0.974100455172421,1,2
2010-11-04,2010,44,11,10,10,20027,308,-0.970063921851507,1,3
2010-11-05,2010,44,11,10,10,20028,309,-0.965739937654855,1,2
2010-11-06,2010,44,11,10,10,20029,310,-0.961129783872301,1,1
2010-11-07,2010,44,11,10,10,20030,311,-0.956234826591906,1,1
2010-11-08,2010,45,11,10,10,20031,312,-0.951056516295154,1,2
2010-11-09,2010,45,11,10,10,20032,313,-0.945596387427143,1,3
2010-11-10,2010,45,11,10,10,20033,314,-0.939856057941895,1,4
2010-11-11,2010,45,11,10,10,20034,315,-0.933837228822925,1,4
2010-11-12,2010,45,11,10,10,20035,316,-0.927541683579197,1,4
2010-11-13,2010,45,11,10,10,20036,317,-0.920971287716635,1,3
2010-11-14,2010,45,11,10,10,20037,318,-0.914127988185334,1,2
2010-11-15,2010,46,11,10,10,20038,319,-0.907013812802636,1,3
2010-11-16,2010,46,11,10,10,20039,320,-0.899630869652243,1,2
2010-11-17,2010,46,11,10,10,20040,321,-0.891981346459549,1,2
2010-11-18,2010,46,11,10,10,20041,322,-0.884067509943364,1,2
2010-11-19,2010,46,11,10,10,20042,323,-0.875891705144243,1,3
2010-11-20,2010,46,11,10,10,20043,324,-0.867456354729597,1,5
2010-11-21,2010,46,11,10,10,20044,325,-0.858763958275803,1,4
2010-11-22,2010,47,11,10,10,20045,326,-0.849817091527528,1,4
2010-11-23,2010,47,11,10,10,20046,327,-0.840618405634478,1,4
2010-11-24,2010,47,11,10,10,20047,328,-0.831170626365808,1,4
2010-11-25,2010,47,11,10,10,20048,329,-0.821476553302415,1,5
2010-11-26,2010,47,11,10,10,20049,330,-0.811539059007361,1,3
2010-11-27,2010,47,11,10,10,20050,331,-0.801361088174677,1,4
2010-11-28,2010,47,11,10,10,20051,332,-0.790945656756778,1,4
2010-11-29,2010,48,11,10,10,20052,333,-0.780295851070776,1,2
2010-11-30,2010,48,11,10,10,20053,334,-0.769414826883938,1,2
2010-12-01,2010,48,12,10,10,20054,335,-0.758305808478563,1,2
2010-12-02,2010,48,12,10,10,20055,336,-0.746972087696555,1,2
2010-12-03,2010,48,12,10,10,20056,337,-0.735417022963986,1,1
2010-12-04,2010,48,12,10,10,20057,338,-0.723644038295912,1,1
2010-12-05,2010,48,12,10,10,20058,339,-0.711656622281775,1,2
2010-12-06,2010,49,12,10,10,20059,340,-0.699458327051647,1,3
2010-12-07,2010,49,12,10,10,20060,341,-0.687052767223667,1,2
2010-12-08,2010,49,12,10,10,20061,342,-0.674443618832946,1,2
2010-12-09,2010,49,12,10,10,20062,343,-0.661634618242279,1,2
2010-12-10,2010,49,12,10,10,20063,344,-0.648629561034982,1,3
2010-12-11,2010,49,12,10,10,20064,345,-0.635432300890178,1,4
2010-12-12,2010,49,12,10,10,20065,346,-0.622046748440868,1,4
2010-12-13,2010,50,12,10,10,20066,347,-0.608476870115126,1,4
2010-12-14,2010,50,12,10,10,20067,348,-0.594726686960764,1,4
2010-12-15,2010,50,12,10,10,20068,349,-0.580800273453801,1,2
2010-12-16,2010,50,12,10,10,20069,350,-0.566701756291118,1,3
2010-12-17,2010,50,12,10,10,20070,351,-0.55243531316762,1,3
2010-12-18,2010,50,12,10,10,20071,352,-0.538005171538299,1,5
2010-12-19,2010,50,12,10,10,20072,353,-0.52341560736555,1,3
2010-12-20,2010,51,12,10,10,20073,354,-0.508670943852104,1,2
2010-12-21,2010,51,12,10,10,20074,355,-0.493775550159977,1,2
2010-12-22,2010,51,12,10,10,20075,356,-0.478733840115788,1,3
2010-12-23,2010,51,12,10,10,20076,357,-0.463550270902851,1,4
2010-12-24,2010,51,12,10,10,20077,358,-0.448229341740411,2,5
2010-12-25,2010,51,12,10,10,20078,359,-0.432775592550432,2,7
2010-12-26,2010,51,12,10,10,20079,360,-0.417193602612317,2,5
2010-12-27,2010,52,12,10,10,20080,361,-0.401487989205974,2,6
2010-12-28,2010,52,12,10,10,20081,362,-0.385663406243607,2,9
2010-12-29,2010,52,12,10,10,20082,363,-0.369724542890673,2,5
2010-12-30,2010,52,12,10,10,20083,364,-0.353676122176372,2,7
2010-12-31,2010,52,12,10,10,20084,365,-0.337522899594114,2,4
2011-01-01,2010,52,1,10,10,20085,1,-0.321269661692364,2,6
2011-01-02,2010,52,1,10,10,20086,2,-0.304921224656289,2,5
2011-01-03,2011,1,1,10,11,20087,3,-0.288482432880609,2,7
2011-01-04,2011,1,1,10,11,20088,4,-0.271958157534106,2,6
2011-01-05,2011,1,1,10,11,20089,5,-0.255353295116187,2,7
2011-01-06,2011,1,1,10,11,20090,6,-0.23867276600595,2,8
2011-01-07,2011,1,1,10,11,20091,7,-0.221921513004166,2,6
2011-01-08,2011,1,1,10,11,20092,8,-0.205104499868619,2,5
2011-01-09,2011,1,1,10,11,20093,9,-0.188226709843244,3,9
2011-01-10,2011,2,1,10,11,20094,10,-0.171293144181478,3,10
2011-01-11,2011,2,1,10,11,20095,11,-0.154308820664281,3,8
2011-01-12,2011,2,1,10,11,20096,12,-0.137278772113265,3,7
2011-01-13,2011,2,1,10,11,20097,13,-0.120208044899353,3,6
2011-01-14,2011,2,1,10,11,20098,14,-0.103101697447435,3,11
2011-01-15,2011,2,1,10,11,20099,15,-0.0859647987374465,3,9
2011-01-16,2011,2,1,10,11,20100,16,-0.0688024268023199,3,10
2011-01-17,2011,3,1,10,11,20101,17,-0.0516196672232538,3,13
2011-01-18,2011,3,1,10,11,20102,18,-0.0344216116227457,3,10
2011-01-19,2011,3,1,10,11,20103,19,-0.0172133561558347,3,11
2011-01-20,2011,3,1,10,11,20104,20,0,3,12
2011-01-21,2011,3,1,10,11,20105,21,0.0172133561558347,3,11
2011-01-22,2011,3,1,10,11,20106,22,0.0344216116227457,3,11
2011-01-23,2011,3,1,10,11,20107,23,0.0516196672232538,4,13
2011-01-24,2011,4,1,10,11,20108,24,0.0688024268023199,4,14
2011-01-25,2011,4,1,10,11,20109,25,0.0859647987374465,4,13
2011-01-26,2011,4,1,10,11,20110,26,0.103101697447435,4,11
2011-01-27,2011,4,1,10,11,20111,27,0.120208044899353,4,12
2011-01-28,2011,4,1,10,11,20112,28,0.137278772113265,4,16
2011-01-29,2011,4,1,10,11,20113,29,0.154308820664281,4,13
2011-01-30,2011,4,1,10,11,20114,30,0.171293144181478,4,16
2011-01-31,2011,5,1,10,11,20115,31,0.188226709843244,4,13
2011-02-01,2011,5,2,10,11,20116,32,0.205104499868619,5,16
2011-02-02,2011,5,2,10,11,20117,33,0.221921513004166,5,13
2011-02-03,2011,5,2,10,11,20118,34,0.23867276600595,5,15
2011-02-04,2011,5,2,10,11,20119,35,0.255353295116187,5,13
2011-02-05,2011,5,2,10,11,20120,36,0.271958157534106,5,14
2011-02-06,2011,5,2,10,11,20121,37,0.288482432880609,5,10
2011-02-07,2011,6,2,10,11,20122,38,0.304921224656289,5,14
2011-02-08,2011,6,2,10,11,20123,39,0.321269661692364,5,18
2011-02-09,2011,6,2,10,11,20124,40,0.337522899594113,6,15
2011-02-10,2011,6,2,10,11,20125,41,0.353676122176372,6,17
2011-02-11,2011,6,2,10,11,20126,42,0.369724542890673,6,16
2011-02-12,2011,6,2,10,11,20127,43,0.385663406243607,6,14
2011-02-13,2011,6,2,10,11,20128,44,0.401487989205973,6,12
2011-02-14,2011,7,2,10,11,20129,45,0.417193602612317,6,15
2011-02-15,2011,7,2,10,11,20130,46,0.432775592550431,6,19
2011-02-16,2011,7,2,10,11,20131,47,0.448229341740411,7,24
2011-02-17,2011,7,2,10,11,20132,48,0.463550270902851,7,18
2011-02-18,2011,7,2,10,11,20133,49,0.478733840115789,7,20
2011-02-19,2011,7,2,10,11,20134,50,0.493775550159977,7,25
2011-02-20,2011,7,2,10,11,20135,51,0.508670943852104,7,25
2011-02-21,2011,8,2,10,11,20136,52,0.52341560736555,7,18
2011-02-22,2011,8,2,10,11,20137,53,0.5380051715383,7,19
2011-02-23,2011,8,2,10,11,20138,54,0.55243531316762,8,27
2011-02-24,2011,8,2,10,11,20139,55,0.566701756291118,8,28
2011-02-25,2011,8,2,10,11,20140,56,0.580800273453801,8,26
2011-02-26,2011,8,2,10,11,20141,57,0.594726686960763,8,30
2011-02-27,2011,8,2,10,11,20142,58,0.608476870115126,8,25
2011-02-28,2011,9,2,10,11,20143,59,0.622046748440868,8,23
2011-03-01,2011,9,3,10,11,20144,60,0.635432300890177,9,23
2011-03-02,2011,9,3,10,11,20145,61,0.648629561034981,9,18
2011-03-03,2011,9,3,10,11,20146,62,0.661634618242278,9,23
2011-03-04,2011,9,3,10,11,20147,63,0.674443618832946,9,23
2011-03-05,2011,9,3,10,11,20148,64,0.687052767223667,9,34
2011-03-06,2011,9,3,10,11,20149,65,0.699458327051647,9,29
2011-03-07,2011,10,3,10,11,20150,66,0.711656622281775,10,27
2011-03-08,2011,10,3,10,11,20151,67,0.723644038295912,10,28
2011-03-09,2011,10,3,10,11,20152,68,0.735417022963986,10,28
2011-03-10,2011,10,3,10,11,20153,69,0.746972087696555,10,30
2011-03-11,2011,10,3,10,11,20154,70,0.758305808478562,10,31
2011-03-12,2011,10,3,10,11,20155,71,0.769414826883938,11,37
2011-03-13,2011,10,3,10,11,20156,72,0.780295851070776,11,30
2011-03-14,2011,11,3,10,11,20157,73,0.790945656756777,11,35
2011-03-15,2011,11,3,10,11,20158,74,0.801361088174677,11,29
2011-03-16,2011,11,3,10,11,20159,75,0.811539059007361,11,32
2011-03-17,2011,11,3,10,11,20160,76,0.821476553302414,11,38
2011-03-18,2011,11,3,10,11,20161,77,0.831170626365808,12,41
2011-03-19,2011,11,3,10,11,20162,78,0.840618405634478,12,37
2011-03-20,2011,11,3,10,11,20163,79,0.849817091527528,12,40
2011-03-21,2011,12,3,10,11,20164,80,0.858763958275803,12,37
2011-03-22,2011,12,3,10,11,20165,81,0.867456354729597,12,38
2011-03-23,2011,12,3,10,11,20166,82,0.875891705144243,12,32
2011-03-24,2011,12,3,10,11,20167,83,0.884067509943364,13,30
2011-03-25,2011,12,3,10,11,20168,84,0.891981346459549,13,37
2011-03-26,2011,12,3,10,11,20169,85,0.899630869652243,13,37
2011-03-27,2011,12,3,10,11,20170,86,0.907013812802636,13,35
2011-03-28,2011,13,3,10,11,20171,87,0.914127988185334,13,46
2011-03-29,2011,13,3,10,11,20172,88,0.920971287716635,13,45
2011-03-30,2011,13,3,10,11,20173,89,0.927541683579197,13,39
2011-03-31,2011,13,3,10,11,20174,90,0.933837228822925,13,37
2011-04-01,2011,13,4,10,11,20175,91,0.939856057941895,14,40
2011-04-02,2011,13,4,10,11,20176,92,0.945596387427143,14,41
2011-04-03,2011,13,4,10,11,20177,93,0.951056516295153,14,37
2011-04-04,2011,14,4,10,11,20178,94,0.956234826591906,14,47
2011-04-05,2011,14,4,10,11,20179,95,0.961129783872301,14,50
2011-04-06,2011,14,4,10,11,20180,96,0.965739937654855,14,47
2011-04-07,2011,14,4,10,11,20181,97,0.970063921851507,14,43
2011-04-08,2011,14,4,10,11,20182,98,0.97410045517242,14,38
2011-04-09,2011,14,4,10,11,20183,99,0.977848341505657,14,40
2011-04-10,2011,14,4,10,11,20184,100,0.981306470271609,14,40
2011-04-11,2011,15,4,10,11,20185,101,0.984473816752092,15,44
2011-04-12,2011,15,4,10,11,20186,102,0.987349442393986,15,45
2011-04-13,2011,15,4,10,11,20187,103,0.989932495087353,15,44
2011-04-14,2011,15,4,10,11,20188,104,0.992222209417932,15,44
2011-04-15,2011,15,4,10,11,20189,105,0.994217906893952,15,44
2011-04-16,2011,15,4,10,11,20190,106,0.995918996147179,15,38
2011-04-17,2011,15,4,10,11,20191,107,0.997324973108156,15,44
2011-04-18,2011,16,4,10,11,20192,108,0.998435421155564,15,47
2011-04-19,2011,16,4,10,11,20193,109,0.999250011239683,15,40
2011-04-20,2011,16,4,10,11,20194,110,0.999768501979891,15,38
2011-04-21,2011,16,4,10,11,20195,111,0.99999073973619,15,39
2011-04-22,2011,16,4,10,11,20196,112,0.999916658654738,15,43
2011-04-23,2011,16,4,10,11,20197,113,0.999546280687357,15,39
2011-04-24,2011,16,4,10,11,20198,114,0.998879715585034,15,41
2011-04-25,2011,17,4,10,11,20199,115,0.997917160865392,15,47
2011-04-26,2011,17,4,10,11,20200,116,0.99665890175417,15,48
2011-04-27,2011,17,4,10,11,20201,117,0.995105311100698,15,50
2011-04-28,2011,17,4,10,11,20202,118,0.993256849267414,15,45
2011-04-29,2011,17,4,10,11,20203,119,0.991114063993455,15,41
2011-04-30,2011,17,4,10,11,20204,120,0.988677590232341,15,45
2011-05-01,2011,17,5,10,11,20205,121,0.98594814996383,15,43
2011-05-02,2011,18,5,10,11,20206,122,0.982926551979982,15,39
2011-05-03,2011,18,5,10,11,20207,123,0.97961369164549,14,39
2011-05-04,2011,18,5,10,11,20208,124,0.976010550632368,14,45
2011-05-05,2011,18,5,10,11,20209,125,0.972118196629061,14,43
2011-05-06,2011,18,5,10,11,20210,126,0.967937783024064,14,50
2011-05-07,2011,18,5,10,11,20211,127,0.963470548564149,14,48
2011-05-08,2011,18,5,10,11,20212,128,0.958717816987296,14,48
2011-05-09,2011,19,5,10,11,20213,129,0.953680996630446,14,40
2011-05-10,2011,19,5,10,11,20214,130,0.948361580012172,14,44
2011-05-11,2011,19,5,10,11,20215,131,0.942761143390421,14,37
2011-05-12,2011,19,5,10,11,20216,132,0.936881346295431,14,39
2011-05-13,2011,19,5,10,11,20217,133,0.930723931037979,13,42
2011-05-14,2011,19,5,10,11,20218,134,0.924290722193093,13,41
2011-05-15,2011,19,5,10,11,20219,135,0.917583626059394,13,43
2011-05-16,2011,20,5,10,11,20220,136,0.910604630094216,13,39
2011-05-17,2011,20,5,10,11,20221,137,0.903355802324685,13,40
2011-05-18,2011,20,5,10,11,20222,138,0.895839290734909,13,41
2011-05-19,2011,20,5,10,11,20223,139,0.888057322629493,13,50
2011-05-20,2011,20,5,10,11,20224,140,0.880012203973536,12,46
2011-05-21,2011,20,5,10,11,20225,141,0.871706318709322,12,45
2011-05-22,2011,20,5,10,11,20226,142,0.863142128049912,12,42
2011-05-23,2011,21,5,10,11,20227,143,0.854322169749827,12,45
2011-05-24,2011,21,5,10,11,20228,144,0.845249057353063,12,41
2011-05-25,2011,21,5,10,11,20229,145,0.835925479418637,12,43
2011-05-26,2011,21,5,10,11,20230,146,0.82635419872391,11,32
2011-05-27,2011,21,5,10,11,20231,147,0.816538051445916,11,31
2011-05-28,2011,21,5,10,11,20232,148,0.806479946320945,11,31
2011-05-29,2011,21,5,10,11,20233,149,0.796182863782616,11,30
2011-05-30,2011,22,5,10,11,20234,150,0.785649855078715,11,25
2011-05-31,2011,22,5,10,11,20235,151,0.774884041367041,11,27
2011-06-01,2011,22,6,10,11,20236,152,0.763888612790543,10,28
2011-06-02,2011,22,6,10,11,20237,153,0.752666827532008,10,26
2011-06-03,2011,22,6,10,11,20238,154,0.741222010848596,10,27
2011-06-04,2011,22,6,10,11,20239,155,0.729557554086488,10,29
2011-06-05,2011,22,6,10,11,20240,156,0.717676913675962,10,36
2011-06-06,2011,23,6,10,11,20241,157,0.705583610107178,10,36
2011-06-07,2011,23,6,10,11,20242,158,0.693281226886978,9,32
2011-06-08,2011,23,6,10,11,20243,159,0.680773409477016,9,29
2011-06-09,2011,23,6,10,11,20244,160,0.668063864213534,9,29
2011-06-10,2011,23,6,10,11,20245,161,0.655156357209085,9,30
2011-06-11,2011,23,6,10,11,20246,162,0.642054713236564,9,27
2011-06-12,2011,23,6,10,11,20247,163,0.628762814595834,9,28
2011-06-13,2011,24,6,10,11,20248,164,0.615284599963328,8,28
2011-06-14,2011,24,6,10,11,20249,165,0.601624063224923,8,31
2011-06-15,2011,24,6,10,11,20250,166,0.587785252292473,8,34
2011-06-16,2011,24,6,10,11,20251,167,0.573772267904325,8,31
2011-06-17,2011,24,6,10,11,20252,168,0.559589262410177,8,29
2011-06-18,2011,24,6,10,11,20253,169,0.545240438540651,8,26
2011-06-19,2011,24,6,10,11,20254,170,0.530730048161933,7,20
2011-06-20,2011,25,6,10,11,20255,171,0.516062391015853,7,24
2011-06-21,2011,25,6,10,11,20256,172,0.501241813445776,7,22
2011-06-22,2011,25,6,10,11,20257,173,0.48627270710869,7,15
2011-06-23,2011,25,6,10,11,20258,174,0.471159507673864,7,18
2011-06-24,2011,25,6,10,11,20259,175,0.455906693508459,7,21
2011-06-25,2011,25,6,10,11,20260,176,0.440518784350495,6,17
2011-06-26,2011,25,6,10,11,20261,177,0.425000339969554,6,18
2011-06-27,2011,26,6,10,11,20262,178,0.409355958815621,6,14
2011-06-28,2011,26,6,10,11,20263,179,0.393590276656467,6,14
2011-06-29,2011,26,6,10,11,20264,180,0.377707965203965,6,15
2011-06-30,2011,26,6,10,11,20265,181,0.361713730729768,6,14
2011-07-01,2011,26,7,10,11,20266,182,0.345612312670734,6,14
2011-07-02,2011,26,7,10,11,20267,183,0.32940848222453,5,12
2011-07-03,2011,26,7,10,11,20268,184,0.313107040935827,5,10
2011-07-04,2011,27,7,10,11,20269,185,0.296712819273491,5,13
2011-07-05,2011,27,7,10,11,20270,186,0.280230675199216,5,15
2011-07-06,2011,27,7,10,11,20271,187,0.263665492728007,5,18
2011-07-07,2011,27,7,10,11,20272,188,0.247022180480936,5,18
2011-07-08,2011,27,7,10,11,20273,189,0.230305670230612,5,15
2011-07-09,2011,27,7,10,11,20274,190,0.213520915439796,5,13
2011-07-10,2011,27,7,10,11,20275,191,0.196672889793576,4,12
2011-07-11,2011,28,7,10,11,20276,192,0.179766585725562,4,9
2011-07-12,2011,28,7,10,11,20277,193,0.162807012938517,4,12
2011-07-13,2011,28,7,10,11,20278,194,0.145799196919875,4,12
2011-07-14,2011,28,7,10,11,20279,195,0.128748177452581,4,10
2011-07-15,2011,28,7,10,11,20280,196,0.111659007121695,4,14
2011-07-16,2011,28,7,10,11,20281,197,0.0945367498171991,4,14
2011-07-17,2011,28,7,10,11,20282,198,0.077386479233463,4,16
2011-07-18,2011,29,7,10,11,20283,199,0.060213277365793,4,15
2011-07-19,2011,29,7,10,11,20284,200,0.0430222330045306,4,12
2011-07-20,2011,29,7,10,11,20285,201,0.0258184402271331,3,8
2011-07-21,2011,29,7,10,11,20286,202,0.0086069968886887,3,6
2011-07-22,2011,29,7,10,11,20287,203,-0.00860699688868801,3,8
2011-07-23,2011,29,7,10,11,20288,204,-0.0258184402271324,3,10
2011-07-24,2011,29,7,10,11,20289,205,-0.0430222330045303,3,10
2011-07-25,2011,30,7,10,11,20290,206,-0.0602132773657928,3,8
2011-07-26,2011,30,7,10,11,20291,207,-0.0773864792334632,3,9
2011-07-27,2011,30,7,10,11,20292,208,-0.0945367498171993,3,6
2011-07-28,2011,30,7,10,11,20293,209,-0.111659007121694,3,8
2011-07-29,2011,30,7,10,11,20294,210,-0.128748177452581,3,7
2011-07-30,2011,30,7,10,11,20295,211,-0.145799196919874,3,10
2011-07-31,2011,30,7,10,11,20296,212,-0.162807012938516,3,11
2011-08-01,2011,31,8,10,11,20297,213,-0.179766585725562,3,11
2011-08-02,2011,31,8,10,11,20298,214,-0.196672889793576,2,7
2011-08-03,2011,31,8,10,11,20299,215,-0.213520915439796,2,6
2011-08-04,2011,31,8,10,11,20300,216,-0.230305670230612,2,5
2011-08-05,2011,31,8,10,11,20301,217,-0.247022180480935,2,5
2011-08-06,2011,31,8,10,11,20302,218,-0.263665492728007,2,5
2011-08-07,2011,31,8,10,11,20303,219,-0.280230675199216,2,5
2011-08-08,2011,32,8,10,11,20304,220,-0.29671281927349,2,7
2011-08-09,2011,32,8,10,11,20305,221,-0.313107040935827,2,6
2011-08-10,2011,32,8,10,11,20306,222,-0.32940848222453,2,5
2011-08-11,2011,32,8,10,11,20307,223,-0.345612312670733,2,3
2011-08-12,2011,32,8,10,11,20308,224,-0.361713730729767,2,4
2011-08-13,2011,32,8,10,11,20309,225,-0.377707965203965,2,5
2011-08-14,2011,32,8,10,11,20310,226,-0.393590276656466,2,5
2011-08-15,2011,33,8,10,11,20311,227,-0.409355958815621,2,6
2011-08-16,2011,33,8,10,11,20312,228,-0.425000339969554,2,6
2011-08-17,2011,33,8,10,11,20313,229,-0.440518784350495,2,8
2011-08-18,2011,33,8,10,11,20314,230,-0.455906693508459,2,7
2011-08-19,2011,33,8,10,11,20315,231,-0.471159507673864,2,5
2011-08-20,2011,33,8,10,11,20316,232,-0.48627270710869,2,5
2011-08-21,2011,33,8,10,11,20317,233,-0.501241813445776,2,4
2011-08-22,2011,34,8,10,11,20318,234,-0.516062391015853,2,6
2011-08-23,2011,34,8,10,11,20319,235,-0.530730048161933,1,4
2011-08-24,2011,34,8,10,11,20320,236,-0.545240438540651,1,4
2011-08-25,2011,34,8,10,11,20321,237,-0.559589262410176,1,3
2011-08-26,2011,34,8,10,11,20322,238,-0.573772267904324,1,3
2011-08-27,2011,34,8,10,11,20323,239,-0.587785252292473,1,3
2011-08-28,2011,34,8,10,11,20324,240,-0.601624063224923,1,3
2011-08-29,2011,35,8,10,11,20325,241,-0.615284599963328,1,3
2011-08-30,2011,35,8,10,11,20326,242,-0.628762814595835,1,2
2011-08-31,2011,35,8,10,11,20327,243,-0.642054713236564,1,3
2011-09-01,2011,35,9,10,11,20328,244,-0.655156357209085,1,3
2011-09-02,2011,35,9,10,11,20329,245,-0.668063864213533,1,2
2011-09-03,2011,35,9,10,11,20330,246,-0.680773409477016,1,2
2011-09-04,2011,35,9,10,11,20331,247,-0.693281226886977,1,4
2011-09-05,2011,36,9,10,11,20332,248,-0.705583610107177,1,2
2011-09-06,2011,36,9,10,11,20333,249,-0.717676913675962,1,3
2011-09-07,2011,36,9,10,11,20334,250,-0.729557554086488,1,4
2011-09-08,2011,36,9,10,11,20335,251,-0.741222010848596,1,4
2011-09-09,2011,36,9,10,11,20336,252,-0.752666827532008,1,3
2011-09-10,2011,36,9,10,11,20337,253,-0.763888612790543,1,2
2011-09-11,2011,36,9,10,11,20338,254,-0.774884041367041,1,5
2011-09-12,2011,37,9,10,11,20339,255,-0.785649855078714,1,4
2011-09-13,2011,37,9,10,11,20340,256,-0.796182863782615,1,5
2011-09-14,2011,37,9,10,11,20341,257,-0.806479946320945,1,4
2011-09-15,2011,37,9,10,11,20342,258,-0.816538051445916,1,2
2011-09-16,2011,37,9,10,11,20343,259,-0.826354198723909,1,5
2011-09-17,2011,37,9,10,11,20344,260,-0.835925479418637,1,5
2011-09-18,2011,37,9,10,11,20345,261,-0.845249057353063,1,4
2011-09-19,2011,38,9,10,11,20346,262,-0.854322169749827,1,2
