date,fylke,numberOfCows,year,week,month,season,seasonIntercept,yearMinus2000,dayOfSeries,mu,y
2015-01-03,2,5,2015,1,1,Winter,0,15,1829,22,49
2015-01-04,2,2,2015,1,1,Winter,0,15,1830,22,42
2015-01-05,2,2,2015,2,1,Winter,0,15,1831,22,44
2015-01-06,2,6,2015,2,1,Winter,0,15,1832,22,57
2015-01-07,2,8,2015,2,1,Winter,0,15,1833,22,50
2015-01-08,2,9,2015,2,1,Winter,0,15,1834,22,55
2015-01-09,2,6,2015,2,1,Winter,0,15,1835,22,44
2015-01-10,2,6,2015,2,1,Winter,0,15,1836,22,36
2015-01-11,2,2,2015,2,1,Winter,0,15,1837,22,45
2015-01-12,2,4,2015,3,1,Winter,0,15,1838,22,48
2015-01-13,2,7,2015,3,1,Winter,0,15,1839,22,44
2015-01-14,2,7,2015,3,1,Winter,0,15,1840,22,44
2015-01-15,2,7,2015,3,1,Winter,0,15,1841,22,43
2015-01-16,2,3,2015,3,1,Winter,0,15,1842,22,35
2015-01-17,2,5,2015,3,1,Winter,0,15,1843,22,44
2015-01-18,2,4,2015,3,1,Winter,0,15,1844,22,47
2015-01-19,2,6,2015,4,1,Winter,0,15,1845,22,39
2015-01-20,2,7,2015,4,1,Winter,0,15,1846,22,41
2015-01-21,2,2,2015,4,1,Winter,0,15,1847,22,49
2015-01-22,2,6,2015,4,1,Winter,0,15,1848,22,54
2015-01-23,2,6,2015,4,1,Winter,0,15,1849,22,54
2015-01-24,2,2,2015,4,1,Winter,0,15,1850,22,57
2015-01-25,2,3,2015,4,1,Winter,0,15,1851,22,51
2015-01-26,2,1,2015,5,1,Winter,0,15,1852,22,43
2015-01-27,2,5,2015,5,1,Winter,0,15,1853,22,44
2015-01-28,2,4,2015,5,1,Winter,0,15,1854,22,48
2015-01-29,2,5,2015,5,1,Winter,0,15,1855,22,47
2015-01-30,2,4,2015,5,1,Winter,0,15,1856,22,40
2015-01-31,2,4,2015,5,1,Winter,0,15,1857,22,38
2015-02-01,2,7,2015,5,2,Winter,0,15,1858,22,49
2015-02-02,2,10,2015,6,2,Winter,0,15,1859,22,48
2015-02-03,2,4,2015,6,2,Winter,0,15,1860,22,47
2015-02-04,2,0,2015,6,2,Winter,0,15,1861,22,44
2015-02-05,2,5,2015,6,2,Winter,0,15,1862,22,40
2015-02-06,2,3,2015,6,2,Winter,0,15,1863,22,39
2015-02-07,2,3,2015,6,2,Winter,0,15,1864,22,38
2015-02-08,2,5,2015,6,2,Winter,0,15,1865,22,31
2015-02-09,2,2,2015,7,2,Winter,0,15,1866,22,43
2015-02-10,2,1,2015,7,2,Winter,0,15,1867,22,35
2015-02-11,2,9,2015,7,2,Winter,0,15,1868,22,45
2015-02-12,2,6,2015,7,2,Winter,0,15,1869,22,48
2015-02-13,2,3,2015,7,2,Winter,0,15,1870,22,48
2015-02-14,2,4,2015,7,2,Winter,0,15,1871,22,47
2015-02-15,2,3,2015,7,2,Winter,0,15,1872,22,50
2015-02-16,2,6,2015,8,2,Winter,0,15,1873,22,42
2015-02-17,2,5,2015,8,2,Winter,0,15,1874,22,46
2015-02-18,2,5,2015,8,2,Winter,0,15,1875,22,49
2015-02-19,2,4,2015,8,2,Winter,0,15,1876,22,47
2015-02-20,2,7,2015,8,2,Winter,0,15,1877,22,46
2015-02-21,2,3,2015,8,2,Winter,0,15,1878,22,49
2015-02-22,2,6,2015,8,2,Winter,0,15,1879,22,44
2015-02-23,2,7,2015,9,2,Winter,0,15,1880,22,40
2015-02-24,2,7,2015,9,2,Winter,0,15,1881,22,40
2015-02-25,2,5,2015,9,2,Winter,0,15,1882,22,34
2015-02-26,2,8,2015,9,2,Winter,0,15,1883,22,43
2015-02-27,2,1,2015,9,2,Winter,0,15,1884,22,42
2015-02-28,2,7,2015,9,2,Winter,0,15,1885,22,43
2015-03-01,2,4,2015,9,3,Spring,1,15,1886,60,84
2015-03-02,2,3,2015,10,3,Spring,1,15,1887,60,94
2015-03-03,2,6,2015,10,3,Spring,1,15,1888,60,110
2015-03-04,2,4,2015,10,3,Spring,1,15,1889,60,116
2015-03-05,2,5,2015,10,3,Spring,1,15,1890,60,126
2015-03-06,2,2,2015,10,3,Spring,1,15,1891,60,133
2015-03-07,2,4,2015,10,3,Spring,1,15,1892,60,116
2015-03-08,2,4,2015,10,3,Spring,1,15,1893,60,118
2015-03-09,2,2,2015,11,3,Spring,1,15,1894,60,117
2015-03-10,2,5,2015,11,3,Spring,1,15,1895,60,129
2015-03-11,2,6,2015,11,3,Spring,1,15,1896,60,131
2015-03-12,2,4,2015,11,3,Spring,1,15,1897,60,108
2015-03-13,2,7,2015,11,3,Spring,1,15,1898,60,131
2015-03-14,2,5,2015,11,3,Spring,1,15,1899,60,136
2015-03-15,2,6,2015,11,3,Spring,1,15,1900,60,125
2015-03-16,2,4,2015,12,3,Spring,1,15,1901,60,117
2015-03-17,2,7,2015,12,3,Spring,1,15,1902,60,113
2015-03-18,2,7,2015,12,3,Spring,1,15,1903,60,127
2015-03-19,2,5,2015,12,3,Spring,1,15,1904,60,132
2015-03-20,2,7,2015,12,3,Spring,1,15,1905,60,128
2015-03-21,2,7,2015,12,3,Spring,1,15,1906,60,123
2015-03-22,2,2,2015,12,3,Spring,1,15,1907,60,140
2015-03-23,2,3,2015,13,3,Spring,1,15,1908,60,121
2015-03-24,2,5,2015,13,3,Spring,1,15,1909,60,112
2015-03-25,2,4,2015,13,3,Spring,1,15,1910,60,104
2015-03-26,2,7,2015,13,3,Spring,1,15,1911,60,100
2015-03-27,2,6,2015,13,3,Spring,1,15,1912,60,124
2015-03-28,2,2,2015,13,3,Spring,1,15,1913,60,120
2015-03-29,2,7,2015,13,3,Spring,1,15,1914,60,130
2015-03-30,2,5,2015,14,3,Spring,1,15,1915,60,122
2015-03-31,2,6,2015,14,3,Spring,1,15,1916,60,118
2015-04-01,2,3,2015,14,4,Spring,1,15,1917,60,115
2015-04-02,2,4,2015,14,4,Spring,1,15,1918,60,114
2015-04-03,2,4,2015,14,4,Spring,1,15,1919,60,117
2015-04-04,2,6,2015,14,4,Spring,1,15,1920,60,115
2015-04-05,2,7,2015,14,4,Spring,1,15,1921,60,129
2015-04-06,2,4,2015,15,4,Spring,1,15,1922,60,115
2015-04-07,2,5,2015,15,4,Spring,1,15,1923,60,117
2015-04-08,2,5,2015,15,4,Spring,1,15,1924,60,106
2015-04-09,2,6,2015,15,4,Spring,1,15,1925,60,113
2015-04-10,2,6,2015,15,4,Spring,1,15,1926,60,117
2015-04-11,2,7,2015,15,4,Spring,1,15,1927,60,114
2015-04-12,2,5,2015,15,4,Spring,1,15,1928,60,122
2015-04-13,2,9,2015,16,4,Spring,1,15,1929,60,119
2015-04-14,2,2,2015,16,4,Spring,1,15,1930,60,127
2015-04-15,2,2,2015,16,4,Spring,1,15,1931,60,117
2015-04-16,2,4,2015,16,4,Spring,1,15,1932,60,122
2015-04-17,2,5,2015,16,4,Spring,1,15,1933,60,120
2015-04-18,2,4,2015,16,4,Spring,1,15,1934,60,114
2015-04-19,2,6,2015,16,4,Spring,1,15,1935,60,110
2015-04-20,2,6,2015,17,4,Spring,1,15,1936,60,115
2015-04-21,2,3,2015,17,4,Spring,1,15,1937,60,122
2015-04-22,2,6,2015,17,4,Spring,1,15,1938,60,108
2015-04-23,2,4,2015,17,4,Spring,1,15,1939,60,115
2015-04-24,2,6,2015,17,4,Spring,1,15,1940,60,115
2015-04-25,2,6,2015,17,4,Spring,1,15,1941,60,109
2015-04-26,2,4,2015,17,4,Spring,1,15,1942,60,115
2015-04-27,2,6,2015,18,4,Spring,1,15,1943,60,112
2015-04-28,2,2,2015,18,4,Spring,1,15,1944,60,117
2015-04-29,2,4,2015,18,4,Spring,1,15,1945,60,113
2015-04-30,2,7,2015,18,4,Spring,1,15,1946,60,122
2015-05-01,2,4,2015,18,5,Spring,1,15,1947,60,123
2015-05-02,2,8,2015,18,5,Spring,1,15,1948,60,121
2015-05-03,2,6,2015,18,5,Spring,1,15,1949,60,114
2015-05-04,2,4,2015,19,5,Spring,1,15,1950,60,110
2015-05-05,2,8,2015,19,5,Spring,1,15,1951,60,100
2015-05-06,2,7,2015,19,5,Spring,1,15,1952,60,114
2015-05-07,2,8,2015,19,5,Spring,1,15,1953,60,123
2015-05-08,2,6,2015,19,5,Spring,1,15,1954,60,130
2015-05-09,2,3,2015,19,5,Spring,1,15,1955,60,134
2015-05-10,2,1,2015,19,5,Spring,1,15,1956,60,126
2015-05-11,2,10,2015,20,5,Spring,1,15,1957,60,126
2015-05-12,2,4,2015,20,5,Spring,1,15,1958,60,124
2015-05-13,2,2,2015,20,5,Spring,1,15,1959,60,148
2015-05-14,2,7,2015,20,5,Spring,1,15,1960,60,141
2015-05-15,2,2,2015,20,5,Spring,1,15,1961,60,128
2015-05-16,2,6,2015,20,5,Spring,1,15,1962,60,123
2015-05-17,2,9,2015,20,5,Spring,1,15,1963,60,132
2015-05-18,2,6,2015,21,5,Spring,1,15,1964,60,143
2015-05-19,2,10,2015,21,5,Spring,1,15,1965,60,136
2015-05-20,2,4,2015,21,5,Spring,1,15,1966,60,128
2015-05-21,2,4,2015,21,5,Spring,1,15,1967,60,120
2015-05-22,2,6,2015,21,5,Spring,1,15,1968,60,124
2015-05-23,2,7,2015,21,5,Spring,1,15,1969,60,111
2015-05-24,2,3,2015,21,5,Spring,1,15,1970,60,108
2015-05-25,2,4,2015,22,5,Spring,1,15,1971,60,104
2015-05-26,2,3,2015,22,5,Spring,1,15,1972,60,122
2015-05-27,2,6,2015,22,5,Spring,1,15,1973,60,116
2015-05-28,2,6,2015,22,5,Spring,1,15,1974,60,120
2015-05-29,2,7,2015,22,5,Spring,1,15,1975,60,124
2015-05-30,2,3,2015,22,5,Spring,1,15,1976,60,124
2015-05-31,2,3,2015,22,5,Spring,1,15,1977,60,122
2015-06-01,2,1,2015,23,6,Summer,2,15,1978,164,220
2015-06-02,2,4,2015,23,6,Summer,2,15,1979,164,277
2015-06-03,2,7,2015,23,6,Summer,2,15,1980,164,304
2015-06-04,2,7,2015,23,6,Summer,2,15,1981,164,318
2015-06-05,2,7,2015,23,6,Summer,2,15,1982,164,312
2015-06-06,2,5,2015,23,6,Summer,2,15,1983,164,319
2015-06-07,2,4,2015,23,6,Summer,2,15,1984,164,316
2015-06-08,2,5,2015,24,6,Summer,2,15,1985,164,323
2015-06-09,2,5,2015,24,6,Summer,2,15,1986,164,335
2015-06-10,2,3,2015,24,6,Summer,2,15,1987,164,314
2015-06-11,2,5,2015,24,6,Summer,2,15,1988,164,327
2015-06-12,2,4,2015,24,6,Summer,2,15,1989,164,317
2015-06-13,2,4,2015,24,6,Summer,2,15,1990,164,331
2015-06-14,2,7,2015,24,6,Summer,2,15,1991,164,337
2015-06-15,2,1,2015,25,6,Summer,2,15,1992,164,324
2015-06-16,2,6,2015,25,6,Summer,2,15,1993,164,335
2015-06-17,2,9,2015,25,6,Summer,2,15,1994,164,342
2015-06-18,2,3,2015,25,6,Summer,2,15,1995,164,330
2015-06-19,2,7,2015,25,6,Summer,2,15,1996,164,347
2015-06-20,2,4,2015,25,6,Summer,2,15,1997,164,327
2015-06-21,2,3,2015,25,6,Summer,2,15,1998,164,334
2015-06-22,2,10,2015,26,6,Summer,2,15,1999,164,332
2015-06-23,2,4,2015,26,6,Summer,2,15,2000,164,339
2015-06-24,2,2,2015,26,6,Summer,2,15,2001,164,346
2015-06-25,2,8,2015,26,6,Summer,2,15,2002,164,330
2015-06-26,2,5,2015,26,6,Summer,2,15,2003,164,311
2015-06-27,2,1,2015,26,6,Summer,2,15,2004,164,317
2015-06-28,2,8,2015,26,6,Summer,2,15,2005,164,321
2015-06-29,2,7,2015,27,6,Summer,2,15,2006,164,327
2015-06-30,2,7,2015,27,6,Summer,2,15,2007,164,321
2015-07-01,2,2,2015,27,7,Summer,2,15,2008,164,321
2015-07-02,2,9,2015,27,7,Summer,2,15,2009,164,313
2015-07-03,2,9,2015,27,7,Summer,2,15,2010,164,296
2015-07-04,2,5,2015,27,7,Summer,2,15,2011,164,314
2015-07-05,2,5,2015,27,7,Summer,2,15,2012,164,349
2015-07-06,2,4,2015,28,7,Summer,2,15,2013,164,353
2015-07-07,2,5,2015,28,7,Summer,2,15,2014,164,328
2015-07-08,2,5,2015,28,7,Summer,2,15,2015,164,327
2015-07-09,2,3,2015,28,7,Summer,2,15,2016,164,322
2015-07-10,2,7,2015,28,7,Summer,2,15,2017,164,311
2015-07-11,2,4,2015,28,7,Summer,2,15,2018,164,334
2015-07-12,2,4,2015,28,7,Summer,2,15,2019,164,310
2015-07-13,2,8,2015,29,7,Summer,2,15,2020,164,317
2015-07-14,2,6,2015,29,7,Summer,2,15,2021,164,341
2015-07-15,2,8,2015,29,7,Summer,2,15,2022,164,338
2015-07-16,2,8,2015,29,7,Summer,2,15,2023,164,319
2015-07-17,2,5,2015,29,7,Summer,2,15,2024,164,317
2015-07-18,2,2,2015,29,7,Summer,2,15,2025,164,339
2015-07-19,2,3,2015,29,7,Summer,2,15,2026,164,335
2015-07-20,2,8,2015,30,7,Summer,2,15,2027,164,317
2015-07-21,2,3,2015,30,7,Summer,2,15,2028,164,304
2015-07-22,2,2,2015,30,7,Summer,2,15,2029,164,290
2015-07-23,2,3,2015,30,7,Summer,2,15,2030,164,313
2015-07-24,2,3,2015,30,7,Summer,2,15,2031,164,313
2015-07-25,2,6,2015,30,7,Summer,2,15,2032,164,328
2015-07-26,2,3,2015,30,7,Summer,2,15,2033,164,346
2015-07-27,2,4,2015,31,7,Summer,2,15,2034,164,342
2015-07-28,2,3,2015,31,7,Summer,2,15,2035,164,343
2015-07-29,2,7,2015,31,7,Summer,2,15,2036,164,344
2015-07-30,2,4,2015,31,7,Summer,2,15,2037,164,326
2015-07-31,2,3,2015,31,7,Summer,2,15,2038,164,322
2015-08-01,2,6,2015,31,8,Summer,2,15,2039,164,332
2015-08-02,2,7,2015,31,8,Summer,2,15,2040,164,319
2015-08-03,2,8,2015,32,8,Summer,2,15,2041,164,310
2015-08-04,2,2,2015,32,8,Summer,2,15,2042,164,325
2015-08-05,2,6,2015,32,8,Summer,2,15,2043,164,343
2015-08-06,2,13,2015,32,8,Summer,2,15,2044,164,350
2015-08-07,2,6,2015,32,8,Summer,2,15,2045,164,348
2015-08-08,2,3,2015,32,8,Summer,2,15,2046,164,326
2015-08-09,2,5,2015,32,8,Summer,2,15,2047,164,342
2015-08-10,2,10,2015,33,8,Summer,2,15,2048,164,341
2015-08-11,2,6,2015,33,8,Summer,2,15,2049,164,331
2015-08-12,2,6,2015,33,8,Summer,2,15,2050,164,304
2015-08-13,2,6,2015,33,8,Summer,2,15,2051,164,299
2015-08-14,2,6,2015,33,8,Summer,2,15,2052,164,346
2015-08-15,2,4,2015,33,8,Summer,2,15,2053,164,341
2015-08-16,2,7,2015,33,8,Summer,2,15,2054,164,350
2015-08-17,2,5,2015,34,8,Summer,2,15,2055,164,356
2015-08-18,2,5,2015,34,8,Summer,2,15,2056,164,343
2015-08-19,2,4,2015,34,8,Summer,2,15,2057,164,317
2015-08-20,2,4,2015,34,8,Summer,2,15,2058,164,334
2015-08-21,2,3,2015,34,8,Summer,2,15,2059,164,331
2015-08-22,2,5,2015,34,8,Summer,2,15,2060,164,327
2015-08-23,2,8,2015,34,8,Summer,2,15,2061,164,325
2015-08-24,2,3,2015,35,8,Summer,2,15,2062,164,323
2015-08-25,2,6,2015,35,8,Summer,2,15,2063,164,323
2015-08-26,2,6,2015,35,8,Summer,2,15,2064,164,339
2015-08-27,2,5,2015,35,8,Summer,2,15,2065,164,315
2015-08-28,2,5,2015,35,8,Summer,2,15,2066,164,301
2015-08-29,2,3,2015,35,8,Summer,2,15,2067,164,308
2015-08-30,2,9,2015,35,8,Summer,2,15,2068,164,328
2015-08-31,2,1,2015,36,8,Summer,2,15,2069,164,318
2015-09-01,2,4,2015,36,9,Autumn,0,15,2070,22,185
2015-09-02,2,3,2015,36,9,Autumn,0,15,2071,22,113
2015-09-03,2,3,2015,36,9,Autumn,0,15,2072,22,72
2015-09-04,2,3,2015,36,9,Autumn,0,15,2073,22,57
2015-09-05,2,5,2015,36,9,Autumn,0,15,2074,22,57
2015-09-06,2,3,2015,36,9,Autumn,0,15,2075,22,53
2015-09-07,2,4,2015,37,9,Autumn,0,15,2076,22,51
2015-09-08,2,7,2015,37,9,Autumn,0,15,2077,22,46
2015-09-09,2,5,2015,37,9,Autumn,0,15,2078,22,59
2015-09-10,2,3,2015,37,9,Autumn,0,15,2079,22,49
2015-09-11,2,7,2015,37,9,Autumn,0,15,2080,22,44
2015-09-12,2,5,2015,37,9,Autumn,0,15,2081,22,36
2015-09-13,2,3,2015,37,9,Autumn,0,15,2082,22,45
2015-09-14,2,9,2015,38,9,Autumn,0,15,2083,22,38
2015-09-15,2,10,2015,38,9,Autumn,0,15,2084,22,44
2015-09-16,2,3,2015,38,9,Autumn,0,15,2085,22,43
2015-09-17,2,7,2015,38,9,Autumn,0,15,2086,22,37
2015-09-18,2,6,2015,38,9,Autumn,0,15,2087,22,37
2015-09-19,2,4,2015,38,9,Autumn,0,15,2088,22,41
2015-09-20,2,4,2015,38,9,Autumn,0,15,2089,22,37
2015-09-21,2,3,2015,39,9,Autumn,0,15,2090,22,43
2015-09-22,2,6,2015,39,9,Autumn,0,15,2091,22,42
2015-09-23,2,6,2015,39,9,Autumn,0,15,2092,22,43
2015-09-24,2,3,2015,39,9,Autumn,0,15,2093,22,44
2015-09-25,2,1,2015,39,9,Autumn,0,15,2094,22,41
2015-09-26,2,5,2015,39,9,Autumn,0,15,2095,22,46
2015-09-27,2,8,2015,39,9,Autumn,0,15,2096,22,48
2015-09-28,2,5,2015,40,9,Autumn,0,15,2097,22,47
2015-09-29,2,2,2015,40,9,Autumn,0,15,2098,22,46
2015-09-30,2,9,2015,40,9,Autumn,0,15,2099,22,50
2015-10-01,2,4,2015,40,10,Autumn,0,15,2100,22,48
2015-10-02,2,3,2015,40,10,Autumn,0,15,2101,22,45
2015-10-03,2,4,2015,40,10,Autumn,0,15,2102,22,45
2015-10-04,2,5,2015,40,10,Autumn,0,15,2103,22,34
2015-10-05,2,10,2015,41,10,Autumn,0,15,2104,22,31
2015-10-06,2,3,2015,41,10,Autumn,0,15,2105,22,33
2015-10-07,2,2,2015,41,10,Autumn,0,15,2106,22,29
2015-10-08,2,2,2015,41,10,Autumn,0,15,2107,22,30
2015-10-09,2,6,2015,41,10,Autumn,0,15,2108,22,31
2015-10-10,2,9,2015,41,10,Autumn,0,15,2109,22,31
2015-10-11,2,3,2015,41,10,Autumn,0,15,2110,22,28
2015-10-12,2,3,2015,42,10,Autumn,0,15,2111,22,39
2015-10-13,2,1,2015,42,10,Autumn,0,15,2112,22,39
2015-10-14,2,3,2015,42,10,Autumn,0,15,2113,22,39
2015-10-15,2,2,2015,42,10,Autumn,0,15,2114,22,46
2015-10-16,2,3,2015,42,10,Autumn,0,15,2115,22,43
2015-10-17,2,3,2015,42,10,Autumn,0,15,2116,22,41
2015-10-18,2,6,2015,42,10,Autumn,0,15,2117,22,42
2015-10-19,2,1,2015,43,10,Autumn,0,15,2118,22,39
2015-10-20,2,6,2015,43,10,Autumn,0,15,2119,22,44
2015-10-21,2,6,2015,43,10,Autumn,0,15,2120,22,43
2015-10-22,2,7,2015,43,10,Autumn,0,15,2121,22,39
2015-10-23,2,1,2015,43,10,Autumn,0,15,2122,22,44
2015-10-24,2,2,2015,43,10,Autumn,0,15,2123,22,45
2015-10-25,2,4,2015,43,10,Autumn,0,15,2124,22,36
2015-10-26,2,6,2015,44,10,Autumn,0,15,2125,22,36
2015-10-27,2,2,2015,44,10,Autumn,0,15,2126,22,40
2015-10-28,2,6,2015,44,10,Autumn,0,15,2127,22,46
2015-10-29,2,5,2015,44,10,Autumn,0,15,2128,22,42
2015-10-30,2,3,2015,44,10,Autumn,0,15,2129,22,38
2015-10-31,2,7,2015,44,10,Autumn,0,15,2130,22,38
2015-11-01,2,1,2015,44,11,Autumn,0,15,2131,22,45
2015-11-02,2,8,2015,45,11,Autumn,0,15,2132,22,44
2015-11-03,2,4,2015,45,11,Autumn,0,15,2133,22,40
2015-11-04,2,4,2015,45,11,Autumn,0,15,2134,22,45
2015-11-05,2,4,2015,45,11,Autumn,0,15,2135,22,46
2015-11-06,2,5,2015,45,11,Autumn,0,15,2136,22,46
2015-11-07,2,9,2015,45,11,Autumn,0,15,2137,22,50
2015-11-08,2,9,2015,45,11,Autumn,0,15,2138,22,49
2015-11-09,2,6,2015,46,11,Autumn,0,15,2139,22,54
2015-11-10,2,4,2015,46,11,Autumn,0,15,2140,22,48
2015-11-11,2,5,2015,46,11,Autumn,0,15,2141,22,47
2015-11-12,2,5,2015,46,11,Autumn,0,15,2142,22,39
2015-11-13,2,6,2015,46,11,Autumn,0,15,2143,22,46
2015-11-14,2,10,2015,46,11,Autumn,0,15,2144,22,47
2015-11-15,2,3,2015,46,11,Autumn,0,15,2145,22,43
2015-11-16,2,5,2015,47,11,Autumn,0,15,2146,22,41
2015-11-17,2,3,2015,47,11,Autumn,0,15,2147,22,48
2015-11-18,2,9,2015,47,11,Autumn,0,15,2148,22,45
2015-11-19,2,3,2015,47,11,Autumn,0,15,2149,22,40
2015-11-20,2,9,2015,47,11,Autumn,0,15,2150,22,45
2015-11-21,2,5,2015,47,11,Autumn,0,15,2151,22,43
2015-11-22,2,7,2015,47,11,Autumn,0,15,2152,22,43
2015-11-23,2,2,2015,48,11,Autumn,0,15,2153,22,51
2015-11-24,2,8,2015,48,11,Autumn,0,15,2154,22,45
2015-11-25,2,3,2015,48,11,Autumn,0,15,2155,22,37
2015-11-26,2,5,2015,48,11,Autumn,0,15,2156,22,42
2015-11-27,2,4,2015,48,11,Autumn,0,15,2157,22,48
2015-11-28,2,4,2015,48,11,Autumn,0,15,2158,22,44
2015-11-29,2,8,2015,48,11,Autumn,0,15,2159,22,49
2015-11-30,2,7,2015,49,11,Autumn,0,15,2160,22,51
2015-12-01,2,7,2015,49,12,Winter,0,15,2161,22,47
2015-12-02,2,2,2015,49,12,Winter,0,15,2162,22,38
2015-12-03,2,7,2015,49,12,Winter,0,15,2163,22,49
2015-12-04,2,7,2015,49,12,Winter,0,15,2164,22,47
2015-12-05,2,5,2015,49,12,Winter,0,15,2165,22,49
2015-12-06,2,8,2015,49,12,Winter,0,15,2166,22,52
2015-12-07,2,2,2015,50,12,Winter,0,15,2167,22,45
2015-12-08,2,7,2015,50,12,Winter,0,15,2168,22,44
2015-12-09,2,3,2015,50,12,Winter,0,15,2169,22,46
2015-12-10,2,8,2015,50,12,Winter,0,15,2170,22,47
2015-12-11,2,3,2015,50,12,Winter,0,15,2171,22,49
2015-12-12,2,1,2015,50,12,Winter,0,15,2172,22,49
2015-12-13,2,4,2015,50,12,Winter,0,15,2173,22,55
2015-12-14,2,2,2015,51,12,Winter,0,15,2174,22,54
2015-12-15,2,4,2015,51,12,Winter,0,15,2175,22,45
2015-12-16,2,6,2015,51,12,Winter,0,15,2176,22,45
2015-12-17,2,5,2015,51,12,Winter,0,15,2177,22,44
2015-12-18,2,7,2015,51,12,Winter,0,15,2178,22,46
2015-12-19,2,4,2015,51,12,Winter,0,15,2179,22,46
2015-12-20,2,2,2015,51,12,Winter,0,15,2180,22,45
2015-12-21,2,6,2015,52,12,Winter,0,15,2181,22,54
2015-12-22,2,2,2015,52,12,Winter,0,15,2182,22,52
2015-12-23,2,2,2015,52,12,Winter,0,15,2183,22,52
2015-12-24,2,3,2015,52,12,Winter,0,15,2184,22,47
2015-12-25,2,5,2015,52,12,Winter,0,15,2185,22,55
2015-12-26,2,2,2015,52,12,Winter,0,15,2186,22,50
2015-12-27,2,12,2015,52,12,Winter,0,15,2187,22,48
2015-12-28,2,7,2015,53,12,Winter,0,15,2188,22,47
2015-12-29,2,6,2015,53,12,Winter,0,15,2189,22,44
2015-12-30,2,1,2015,53,12,Winter,0,15,2190,22,43
2015-12-31,2,9,2015,53,12,Winter,0,15,2191,22,45
2010-01-01,3,5,2009,53,1,Winter,0,9,1,7,13
2010-01-02,3,5,2009,53,1,Winter,0,9,2,7,12
2010-01-03,3,7,2009,53,1,Winter,0,9,3,7,11
2010-01-04,3,5,2010,1,1,Winter,0,10,4,9,18
2010-01-05,3,6,2010,1,1,Winter,0,10,5,9,18
2010-01-06,3,7,2010,1,1,Winter,0,10,6,9,15
2010-01-07,3,7,2010,1,1,Winter,0,10,7,9,17
2010-01-08,3,4,2010,1,1,Winter,0,10,8,9,18
2010-01-09,3,7,2010,1,1,Winter,0,10,9,9,13
2010-01-10,3,2,2010,1,1,Winter,0,10,10,9,12
2010-01-11,3,7,2010,2,1,Winter,0,10,11,9,21
2010-01-12,3,3,2010,2,1,Winter,0,10,12,9,18
2010-01-13,3,7,2010,2,1,Winter,0,10,13,9,19
2010-01-14,3,8,2010,2,1,Winter,0,10,14,9,16
2010-01-15,3,1,2010,2,1,Winter,0,10,15,9,25
2010-01-16,3,5,2010,2,1,Winter,0,10,16,9,25
2010-01-17,3,5,2010,2,1,Winter,0,10,17,9,20
2010-01-18,3,6,2010,3,1,Winter,0,10,18,9,14
2010-01-19,3,4,2010,3,1,Winter,0,10,19,9,16
2010-01-20,3,6,2010,3,1,Winter,0,10,20,9,15
2010-01-21,3,4,2010,3,1,Winter,0,10,21,9,20
2010-01-22,3,4,2010,3,1,Winter,0,10,22,9,20
2010-01-23,3,7,2010,3,1,Winter,0,10,23,9,12
2010-01-24,3,3,2010,3,1,Winter,0,10,24,9,18
2010-01-25,3,6,2010,4,1,Winter,0,10,25,9,21
2010-01-26,3,9,2010,4,1,Winter,0,10,26,9,18
2010-01-27,3,6,2010,4,1,Winter,0,10,27,9,20
2010-01-28,3,6,2010,4,1,Winter,0,10,28,9,17
2010-01-29,3,9,2010,4,1,Winter,0,10,29,9,16
2010-01-30,3,4,2010,4,1,Winter,0,10,30,9,18
2010-01-31,3,3,2010,4,1,Winter,0,10,31,9,18
2010-02-01,3,4,2010,5,2,Winter,0,10,32,9,17
2010-02-02,3,5,2010,5,2,Winter,0,10,33,9,17
2010-02-03,3,4,2010,5,2,Winter,0,10,34,9,18
2010-02-04,3,5,2010,5,2,Winter,0,10,35,9,18
2010-02-05,3,3,2010,5,2,Winter,0,10,36,9,18
2010-02-06,3,2,2010,5,2,Winter,0,10,37,9,15
2010-02-07,3,4,2010,5,2,Winter,0,10,38,9,24
2010-02-08,3,3,2010,6,2,Winter,0,10,39,9,25
2010-02-09,3,7,2010,6,2,Winter,0,10,40,9,18
2010-02-10,3,5,2010,6,2,Winter,0,10,41,9,20
2010-02-11,3,10,2010,6,2,Winter,0,10,42,9,21
2010-02-12,3,6,2010,6,2,Winter,0,10,43,9,17
2010-02-13,3,4,2010,6,2,Winter,0,10,44,9,15
2010-02-14,3,9,2010,6,2,Winter,0,10,45,9,13
2010-02-15,3,6,2010,7,2,Winter,0,10,46,9,19
2010-02-16,3,3,2010,7,2,Winter,0,10,47,9,22
2010-02-17,3,7,2010,7,2,Winter,0,10,48,9,18
2010-02-18,3,7,2010,7,2,Winter,0,10,49,9,15
2010-02-19,3,1,2010,7,2,Winter,0,10,50,9,18
2010-02-20,3,9,2010,7,2,Winter,0,10,51,9,18
2010-02-21,3,6,2010,7,2,Winter,0,10,52,9,18
2010-02-22,3,3,2010,8,2,Winter,0,10,53,9,19
2010-02-23,3,3,2010,8,2,Winter,0,10,54,9,21
2010-02-24,3,2,2010,8,2,Winter,0,10,55,9,21
2010-02-25,3,2,2010,8,2,Winter,0,10,56,9,17
2010-02-26,3,3,2010,8,2,Winter,0,10,57,9,19
2010-02-27,3,4,2010,8,2,Winter,0,10,58,9,16
